,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
5127,,Guyana,2020-03-12T05:53:03,1.0,1.0,0.0,5.0,-58.75
5128,,Holy See,2020-03-10T19:13:21,1.0,0.0,0.0,41.9029,12.4534
5129,,Jordan,2020-03-03T15:33:02,1.0,0.0,0.0,31.24,36.51
5130,,Liechtenstein,2020-03-04T01:33:07,1.0,0.0,0.0,47.14,9.55
5131,,Mongolia,2020-03-10T06:13:43,1.0,0.0,0.0,46.8625,103.8467
5132,,Nepal,2020-03-10T08:33:03,1.0,0.0,1.0,28.3949,84.124
5133,,Reunion,2020-03-11T23:13:07,1.0,0.0,0.0,-21.1151,55.5364
5134,,Togo,2020-03-07T02:13:09,1.0,0.0,0.0,8.6195,0.8248
5135,,Turkey,2020-03-11T03:33:05,1.0,0.0,0.0,38.9637,35.2433
5136,Delaware,US,2020-03-11T23:13:06,1.0,0.0,0.0,39.3185,-75.5071
5137,Kansas,US,2020-03-10T03:13:17,1.0,0.0,0.0,38.5266,-96.7265
5138,Mississippi,US,2020-03-12T09:33:03,1.0,0.0,0.0,32.7416,-89.6787
5139,Missouri,US,2020-03-10T03:13:17,1.0,0.0,0.0,38.4561,-92.2884
5140,Montana,US,2020-03-11T23:13:06,1.0,0.0,0.0,46.9219,-110.4544
5142,Wyoming,US,2020-03-12T03:13:09,1.0,0.0,0.0,42.756,-107.3025
5143,,Ukraine,2020-03-03T15:33:02,1.0,0.0,0.0,48.3794,31.1656
5144,Gibraltar,United Kingdom,2020-03-11T20:53:02,1.0,0.0,1.0,36.1408,-5.3536
5145,From Diamond Princess,Australia,2020-02-29T02:03:10,0.0,0.0,0.0,35.4437,139.638
5146,Gansu,Mainland China,2020-03-11T02:18:28,0.0,0.0,0.0,36.0611,103.8343
5147,Hebei,Mainland China,2020-03-11T02:18:29,0.0,0.0,0.0,38.0428,114.5149
5148,Alaska,US,2020-03-10T02:33:04,0.0,0.0,0.0,61.3707,-152.4044
5149,Idaho,US,2020-03-10T02:33:04,0.0,0.0,0.0,44.2405,-114.4788
5150,Maine,US,2020-03-10T02:33:04,0.0,0.0,0.0,44.6939,-69.3819
5153,Hubei,China,2020-03-13T11:09:03,67786.0,3062.0,51553.0,30.9756,112.2707
5154,Guangdong,China,2020-03-13T11:09:03,1356.0,8.0,1296.0,23.3417,113.4244
5155,Henan,China,2020-03-11T08:13:09,1273.0,22.0,1249.0,33.882,113.61399999999999
5156,Zhejiang,China,2020-03-12T01:33:02,1215.0,1.0,1197.0,29.1832,120.0934
5157,Hunan,China,2020-03-13T11:09:03,1018.0,4.0,1005.0,27.6104,111.7088
5160,Shandong,China,2020-03-13T11:09:03,760.0,7.0,739.0,36.3427,118.1498
5162,Chongqing,China,2020-03-13T23:13:12,576.0,6.0,566.0,30.0572,107.874
5163,Sichuan,China,2020-03-13T11:09:03,539.0,3.0,503.0,30.6171,102.7103
5164,Heilongjiang,China,2020-03-13T11:09:03,482.0,13.0,446.0,47.861999999999995,127.7615
5165,Beijing,China,2020-03-13T11:09:03,436.0,8.0,342.0,40.1824,116.4142
5166,Shanghai,China,2020-03-13T11:09:03,346.0,3.0,324.0,31.201999999999998,121.4491
5171,Yunnan,China,2020-03-11T02:18:14,174.0,2.0,170.0,24.974,101.48700000000001
5173,Guizhou,China,2020-03-13T11:09:03,146.0,2.0,140.0,26.8154,106.8748
5175,Hong Kong,China,2020-03-13T13:33:03,134.0,4.0,77.0,22.3,114.2
5177,Gansu,China,2020-03-13T11:09:03,127.0,2.0,88.0,36.0611,103.8343
5178,Liaoning,China,2020-03-12T09:53:06,125.0,1.0,112.0,41.2956,122.6085
5181,Ningxia,China,2020-03-11T09:33:12,75.0,0.0,72.0,37.2692,106.1655
5186,,Panama,2020-03-11T20:00:00,27.0,1.0,0.0,8.538,-80.7821
5187,Tasmania,Australia,2020-03-11T20:00:00,5.0,0.0,0.0,-41.4545,145.9707
5188,,Croatia,2020-03-11T20:00:00,32.0,0.0,1.0,45.1,15.2
5189,,Burkina Faso,2020-03-11T20:00:00,2.0,0.0,0.0,12.2383,-1.5616
5190,,Albania,2020-03-11T20:00:00,33.0,1.0,0.0,41.1533,20.1683
5191,British Columbia,Canada,2020-03-11T20:00:00,64.0,1.0,4.0,53.7267,-127.6476
5192,New South Wales,Australia,2020-03-11T20:00:00,92.0,2.0,4.0,-33.8688,151.2093
5193,Victoria,Australia,2020-03-11T20:00:00,36.0,0.0,8.0,-37.8136,144.9631
5194,Queensland,Australia,2020-03-11T20:00:00,35.0,0.0,8.0,-28.0167,153.4
5195,South Australia,Australia,2020-03-11T20:00:00,16.0,0.0,3.0,-34.9285,138.6007
5196,Channel Islands,United Kingdom,2020-03-11T20:00:00,2.0,0.0,0.0,49.372284,-2.3643509999999996
5197,,Philippines,2020-03-11T20:00:00,64.0,5.0,2.0,12.8797,121.774
5198,,Nepal,2020-03-11T20:00:00,1.0,0.0,1.0,28.3949,84.124
5199,,Sri Lanka,2020-03-11T20:00:00,6.0,0.0,1.0,7.8731,80.7718
5200,,United Arab Emirates,2020-03-11T20:00:00,85.0,0.0,17.0,23.4241,53.8478
5201,,Thailand,2020-03-11T20:00:00,75.0,1.0,35.0,15.87,100.9925
5202,,Cambodia,2020-03-11T20:00:00,5.0,0.0,1.0,12.5657,104.991
5203,,San Marino,2020-03-11T20:00:00,80.0,5.0,0.0,43.9424,12.4578
5204,Ontario,Canada,2020-03-11T20:00:00,74.0,0.0,4.0,51.2538,-85.3232
5205,Australian Capital Territory,Australia,2020-03-11T20:00:00,1.0,0.0,0.0,-35.4735,149.0124
5206,,Germany,2020-03-11T20:00:00,3675.0,7.0,46.0,51.1657,10.4515
5207,,Congo (Kinshasa),2020-03-11T20:00:00,2.0,0.0,0.0,-4.0383,21.7587
5208,,Honduras,2020-03-11T20:00:00,2.0,0.0,0.0,15.2,-86.2419
5209,Diamond Princess,US,2020-03-11T20:00:00,46.0,0.0,0.0,35.4437,139.638
5210,,Algeria,2020-03-11T20:00:00,26.0,2.0,8.0,28.0339,1.6596
5211,,Reunion,2020-03-11T20:00:00,5.0,0.0,0.0,-21.1151,55.5364
5212,,Oman,2020-03-11T20:00:00,19.0,0.0,9.0,21.4735,55.9754
5213,Diamond Princess,Cruise Ship,2020-03-11T20:00:00,696.0,7.0,325.0,35.4498,139.6649
5214,New Brunswick,Canada,2020-03-11T20:00:00,1.0,0.0,0.0,46.5653,-66.4619
5215,,Italy,2020-03-11T20:00:00,17660.0,1266.0,1439.0,41.8719,12.5674
5216,,Iraq,2020-03-11T20:00:00,101.0,9.0,24.0,33.2232,43.6793
5217,,Lebanon,2020-03-11T20:00:00,77.0,3.0,1.0,33.8547,35.8623
5218,From Diamond Princess,Australia,2020-03-11T20:00:00,0.0,0.0,0.0,35.4437,139.638
5219,,Ukraine,2020-03-11T20:00:00,3.0,1.0,0.0,48.3794,31.1656
5220,,Austria,2020-03-11T20:00:00,504.0,1.0,6.0,47.5162,14.5501
5221,,Switzerland,2020-03-11T20:00:00,1139.0,11.0,4.0,46.8182,8.2275
5222,,Ireland,2020-03-11T20:00:00,90.0,1.0,0.0,53.1424,-7.6921
5223,,Georgia,2020-03-11T20:00:00,25.0,0.0,0.0,42.3154,43.3569
5224,,Bangladesh,2020-03-11T20:00:00,3.0,0.0,0.0,23.685,90.3563
5225,,Kuwait,2020-03-11T20:00:00,80.0,0.0,5.0,29.3117,47.4818
5226,,North Macedonia,2020-03-11T20:00:00,14.0,0.0,1.0,41.6086,21.7453
5227,,Brazil,2020-03-11T20:00:00,151.0,0.0,0.0,-14.235,-51.9253
5228,,Greece,2020-03-11T20:00:00,190.0,1.0,0.0,39.0742,21.8243
5229,,Sweden,2020-03-11T20:00:00,814.0,1.0,1.0,60.1282,18.6435
5230,,Pakistan,2020-03-11T20:00:00,28.0,0.0,2.0,30.3753,69.3451
5231,,Norway,2020-03-11T20:00:00,996.0,0.0,1.0,60.472,8.4689
5232,France,France,2020-03-11T20:00:00,3661.0,79.0,12.0,46.2276,2.2137
5233,,Turkey,2020-03-11T20:00:00,5.0,0.0,0.0,38.9637,35.2433
5234,,Bahrain,2020-03-11T20:00:00,189.0,0.0,44.0,26.0667,50.5577
5235,,Iceland,2020-03-11T20:00:00,134.0,0.0,1.0,64.9631,-19.0208
5236,,Ecuador,2020-03-11T20:00:00,17.0,0.0,0.0,-1.8312,-78.1834
5237,,Estonia,2020-03-11T20:00:00,79.0,0.0,0.0,58.5953,25.0136
5238,Denmark,Denmark,2020-03-11T20:00:00,801.0,0.0,1.0,56.2639,9.5018
5239,United Kingdom,United Kingdom,2020-03-11T20:00:00,798.0,8.0,18.0,55.3781,-3.4360000000000004
5240,,Netherlands,2020-03-11T20:00:00,804.0,10.0,0.0,52.1326,5.2913
5241,,Cuba,2020-03-11T20:00:00,4.0,0.0,0.0,21.5218,-77.7812
5242,Quebec,Canada,2020-03-11T20:00:00,17.0,0.0,0.0,52.9399,-73.5491
5243,,Nigeria,2020-03-11T20:00:00,2.0,0.0,0.0,9.082,8.6753
5244,,Lithuania,2020-03-11T20:00:00,6.0,0.0,0.0,55.1694,23.8813
5245,,New Zealand,2020-03-11T20:00:00,5.0,0.0,0.0,-40.9006,174.886
5246,,Belarus,2020-03-11T20:00:00,27.0,0.0,3.0,53.7098,27.9534
5247,,Azerbaijan,2020-03-11T20:00:00,15.0,1.0,3.0,40.1431,47.5769
5248,,Armenia,2020-03-11T20:00:00,8.0,0.0,0.0,40.0691,45.0382
5249,,Kazakhstan,2020-03-11T20:00:00,4.0,0.0,0.0,48.0196,66.9237
5250,,Iran,2020-03-11T20:00:00,11364.0,514.0,2959.0,32.4279,53.688
5251,,Israel,2020-03-11T20:00:00,161.0,0.0,4.0,31.0461,34.8516
5252,French Polynesia,France,2020-03-11T20:00:00,3.0,0.0,0.0,-17.6797,149.4068
5253,Western Australia,Australia,2020-03-11T20:00:00,14.0,1.0,0.0,-31.9505,115.8605
5254,,Cayman Islands,2020-03-11T20:00:00,1.0,0.0,0.0,19.3133,-81.2546
5255,,Japan,2020-03-11T20:00:00,701.0,19.0,118.0,36.2048,138.2529
5256,,Czechia,2020-03-11T20:00:00,141.0,0.0,0.0,49.8175,15.472999999999999
5257,,Qatar,2020-03-11T20:00:00,320.0,0.0,0.0,25.3548,51.1839
5258,,Singapore,2020-03-11T20:00:00,200.0,0.0,97.0,1.3521,103.8198
5259,,Guadeloupe,2020-03-11T20:00:00,1.0,0.0,0.0,16.265,-61.551
5260,,Dominican Republic,2020-03-11T20:00:00,5.0,0.0,0.0,18.7357,-70.1627
5261,,Egypt,2020-03-11T20:00:00,80.0,2.0,27.0,26.8206,30.8025
5262,,Bolivia,2020-03-11T20:00:00,3.0,0.0,0.0,-16.2902,-63.5887
5263,Manitoba,Canada,2020-03-11T20:00:00,4.0,0.0,0.0,53.7609,-98.8139
5264,Saskatchewan,Canada,2020-03-11T20:00:00,2.0,0.0,0.0,52.9399,-106.4509
5265,,Indonesia,2020-03-11T20:00:00,69.0,4.0,2.0,-0.7893,113.9213
5266,,"Korea, South",2020-03-11T20:00:00,7979.0,66.0,510.0,35.9078,127.7669
5267,,Latvia,2020-03-11T20:00:00,17.0,0.0,1.0,56.8796,24.6032
5268,,Senegal,2020-03-11T20:00:00,10.0,0.0,1.0,14.4974,-14.4524
5269,,Ethiopia,2020-03-11T20:00:00,1.0,0.0,0.0,9.145,40.4897
5270,,Sudan,2020-03-11T20:00:00,1.0,1.0,0.0,12.8628,30.2176
5271,,Portugal,2020-03-11T20:00:00,112.0,0.0,1.0,39.3999,-8.2245
5272,,Andorra,2020-03-11T20:00:00,1.0,0.0,0.0,42.5063,1.5218
5273,,Guinea,2020-03-11T20:00:00,1.0,0.0,0.0,9.9456,-9.6966
5274,,Antigua and Barbuda,2020-03-11T20:00:00,1.0,0.0,0.0,17.0608,-61.7964
5275,,Belgium,2020-03-11T20:00:00,559.0,3.0,1.0,50.5039,4.4699
5276,,Russia,2020-03-11T20:00:00,45.0,0.0,3.0,61.523999999999994,105.3188
5277,,India,2020-03-11T20:00:00,82.0,2.0,4.0,20.5937,78.9629
5278,,Morocco,2020-03-11T20:00:00,7.0,1.0,1.0,31.7917,-7.0926
5279,,Aruba,2020-03-11T20:00:00,2.0,0.0,0.0,12.5211,-69.9683
5280,Grand Princess,Canada,2020-03-11T20:00:00,2.0,0.0,0.0,37.6489,-122.6655
5281,,Argentina,2020-03-11T20:00:00,31.0,2.0,0.0,-38.4161,-63.6167
5282,,Chile,2020-03-11T20:00:00,43.0,0.0,0.0,-35.6751,-71.543
5283,,Jordan,2020-03-11T20:00:00,1.0,0.0,1.0,31.24,36.51
5284,,Kenya,2020-03-11T20:00:00,1.0,0.0,0.0,-0.0236,37.9062
5285,Saint Barthelemy,France,2020-03-11T20:00:00,1.0,0.0,0.0,17.9,-62.8333
5286,St Martin,France,2020-03-11T20:00:00,2.0,0.0,0.0,18.0708,-63.0501
5287,,Poland,2020-03-11T20:00:00,68.0,2.0,0.0,51.9194,19.1451
5288,Faroe Islands,Denmark,2020-03-11T20:00:00,3.0,0.0,0.0,61.8926,-6.9118
5289,Gibraltar,United Kingdom,2020-03-11T20:00:00,1.0,0.0,1.0,36.1408,-5.3536
5290,,Hungary,2020-03-11T20:00:00,19.0,0.0,0.0,47.1625,19.5033
5291,Northern Territory,Australia,2020-03-11T20:00:00,1.0,0.0,0.0,-12.4634,130.8456
5292,Alabama,US,2020-03-11T20:00:00,5.0,0.0,0.0,32.3182,-86.9023
5293,,Slovenia,2020-03-11T20:00:00,141.0,0.0,0.0,46.1512,14.9955
5294,,Finland,2020-03-11T20:00:00,155.0,0.0,1.0,61.9241,25.7482
5295,,South Africa,2020-03-11T20:00:00,24.0,0.0,0.0,-30.5595,22.9375
5296,,Bosnia and Herzegovina,2020-03-11T20:00:00,13.0,0.0,0.0,43.9159,17.6791
5297,,Saudi Arabia,2020-03-11T20:00:00,86.0,0.0,1.0,23.8859,45.0792
5298,,Cote d'Ivoire,2020-03-11T20:00:00,1.0,0.0,0.0,7.54,-5.5471
5299,,Luxembourg,2020-03-11T20:00:00,34.0,0.0,0.0,49.8153,6.1296
5300,,Costa Rica,2020-03-11T20:00:00,23.0,0.0,0.0,9.7489,-83.7534
5301,Alberta,Canada,2020-03-11T20:00:00,29.0,0.0,0.0,53.9333,-116.5765
5302,,Bhutan,2020-03-11T20:00:00,1.0,0.0,0.0,27.5142,90.4336
5303,,Spain,2020-03-11T20:00:00,5232.0,133.0,193.0,40.4637,-3.7492
5304,,Malaysia,2020-03-11T20:00:00,197.0,0.0,26.0,4.2105,101.9758
5305,,Holy See,2020-03-11T20:00:00,1.0,0.0,0.0,41.9029,12.4534
5306,,Serbia,2020-03-11T20:00:00,35.0,0.0,0.0,44.0165,21.0059
5307,,Cameroon,2020-03-11T20:00:00,2.0,0.0,0.0,3.8480000000000003,11.5021
5308,,Slovakia,2020-03-11T20:00:00,32.0,0.0,0.0,48.669,19.699
5309,,Togo,2020-03-11T20:00:00,1.0,0.0,0.0,8.6195,0.8248
5310,,Peru,2020-03-11T20:00:00,28.0,0.0,0.0,-9.19,-75.0152
5311,,Romania,2020-03-11T20:00:00,89.0,0.0,7.0,45.9432,24.9668
5312,,Mexico,2020-03-11T20:00:00,12.0,0.0,4.0,23.6345,-102.5528
5313,,Colombia,2020-03-11T20:00:00,13.0,0.0,0.0,4.5709,-74.2973
5314,Grand Princess,US,2020-03-11T20:00:00,21.0,0.0,0.0,37.64894,-122.665479
5315,,Brunei,2020-03-11T20:00:00,37.0,0.0,0.0,4.5353,114.7277
5316,,Martinique,2020-03-11T20:00:00,3.0,0.0,0.0,14.6415,-61.0242
5317,,French Guiana,2020-03-11T20:00:00,5.0,0.0,0.0,3.9339,-53.1258
5318,,Malta,2020-03-11T20:00:00,12.0,0.0,1.0,35.9375,14.3754
5319,,Paraguay,2020-03-11T20:00:00,6.0,0.0,0.0,-23.4425,-58.4438
5320,,Moldova,2020-03-11T20:00:00,6.0,0.0,0.0,47.4116,28.3699
5321,,Maldives,2020-03-11T20:00:00,9.0,0.0,0.0,3.2028,73.2207
5322,,Bulgaria,2020-03-11T20:00:00,23.0,1.0,0.0,42.7339,25.4858
5323,,Tunisia,2020-03-11T20:00:00,16.0,0.0,0.0,33.8869,9.5375
5324,,Cyprus,2020-03-11T20:00:00,14.0,0.0,0.0,35.1264,33.4299
5325,Alaska,US,2020-03-11T20:00:00,1.0,0.0,0.0,61.370716,-152.404419
5326,Arizona,US,2020-03-11T20:00:00,9.0,0.0,1.0,33.729759,-111.431221
5327,Arkansas,US,2020-03-11T20:00:00,6.0,0.0,0.0,34.969704,-92.37312299999999
5328,California,US,2020-03-11T20:00:00,282.0,4.0,6.0,36.116203000000006,-119.681564
5329,Colorado,US,2020-03-11T20:00:00,49.0,0.0,0.0,39.059810999999996,-105.311104
5330,Connecticut,US,2020-03-11T20:00:00,11.0,0.0,0.0,41.597782,-72.755371
5331,Delaware,US,2020-03-11T20:00:00,4.0,0.0,0.0,39.318523,-75.507141
5332,District of Columbia,US,2020-03-11T20:00:00,10.0,0.0,0.0,38.897438,-77.02681700000001
5333,Florida,US,2020-03-11T20:00:00,50.0,2.0,0.0,27.766278999999997,-81.68678299999999
5334,Georgia,US,2020-03-11T20:00:00,42.0,1.0,0.0,33.040619,-83.643074
5335,Hawaii,US,2020-03-11T20:00:00,2.0,0.0,0.0,21.094317999999998,-157.49833700000002
5336,Idaho,US,2020-03-11T20:00:00,1.0,0.0,0.0,44.240459,-114.47882800000001
5337,Illinois,US,2020-03-11T20:00:00,46.0,0.0,2.0,40.349457,-88.986137
5338,Indiana,US,2020-03-11T20:00:00,13.0,0.0,0.0,39.849426,-86.258278
5339,Iowa,US,2020-03-11T20:00:00,17.0,0.0,0.0,42.011539,-93.210526
5340,Kansas,US,2020-03-11T20:00:00,5.0,1.0,0.0,38.5266,-96.726486
5341,Kentucky,US,2020-03-11T20:00:00,14.0,0.0,0.0,37.66814,-84.670067
5342,Louisiana,US,2020-03-11T20:00:00,36.0,0.0,0.0,31.169546,-91.867805
5343,Maine,US,2020-03-11T20:00:00,1.0,0.0,0.0,44.693946999999994,-69.381927
5344,Maryland,US,2020-03-11T20:00:00,18.0,0.0,0.0,39.063946,-76.80210100000001
5345,Massachusetts,US,2020-03-11T20:00:00,123.0,0.0,1.0,42.230171,-71.530106
5346,Michigan,US,2020-03-11T20:00:00,16.0,0.0,0.0,43.326617999999996,-84.53609499999999
5347,Minnesota,US,2020-03-11T20:00:00,14.0,0.0,0.0,45.694454,-93.900192
5348,Mississippi,US,2020-03-11T20:00:00,1.0,0.0,0.0,32.741646,-89.678696
5349,Missouri,US,2020-03-11T20:00:00,2.0,0.0,0.0,38.456084999999995,-92.288368
5350,Montana,US,2020-03-11T20:00:00,1.0,0.0,0.0,46.921925,-110.454353
5351,Nebraska,US,2020-03-11T20:00:00,13.0,0.0,0.0,41.125370000000004,-98.26808199999999
5352,Nevada,US,2020-03-11T20:00:00,17.0,0.0,0.0,38.313515,-117.055374
5353,New Hampshire,US,2020-03-11T20:00:00,6.0,0.0,0.0,43.452492,-71.563896
5354,New Jersey,US,2020-03-11T20:00:00,29.0,1.0,0.0,40.298904,-74.521011
5355,New Mexico,US,2020-03-11T20:00:00,10.0,0.0,0.0,34.840515,-106.24848200000001
5356,New York,US,2020-03-11T20:00:00,421.0,0.0,0.0,42.165726,-74.948051
5357,North Carolina,US,2020-03-11T20:00:00,17.0,0.0,0.0,35.630066,-79.80641899999999
5358,North Dakota,US,2020-03-11T20:00:00,1.0,0.0,0.0,47.528912,-99.784012
5359,Ohio,US,2020-03-11T20:00:00,13.0,0.0,0.0,40.388783000000004,-82.764915
5360,Oklahoma,US,2020-03-11T20:00:00,2.0,0.0,0.0,35.565342,-96.928917
5361,Oregon,US,2020-03-11T20:00:00,30.0,0.0,0.0,44.572021,-122.07093799999998
5362,Pennsylvania,US,2020-03-11T20:00:00,41.0,0.0,0.0,40.590752,-77.209755
5363,Rhode Island,US,2020-03-11T20:00:00,14.0,0.0,0.0,41.680893,-71.51178
5364,South Carolina,US,2020-03-11T20:00:00,13.0,0.0,0.0,33.856891999999995,-80.94500699999999
5365,South Dakota,US,2020-03-11T20:00:00,8.0,1.0,0.0,44.299782,-99.438828
5366,Tennessee,US,2020-03-11T20:00:00,26.0,0.0,0.0,35.747845,-86.69234499999999
5367,Texas,US,2020-03-11T20:00:00,43.0,0.0,0.0,31.054486999999998,-97.563461
5368,Utah,US,2020-03-11T20:00:00,9.0,0.0,0.0,40.150032,-111.86243400000001
5369,Vermont,US,2020-03-11T20:00:00,2.0,0.0,0.0,44.045876,-72.710686
5370,Virginia,US,2020-03-11T20:00:00,30.0,0.0,0.0,37.769337,-78.16996800000001
5371,Washington,US,2020-03-11T20:00:00,568.0,37.0,1.0,47.400902,-121.490494
5372,West Virginia,US,2020-03-11T20:00:00,0.0,0.0,0.0,38.491226,-80.954453
5373,Wisconsin,US,2020-03-11T20:00:00,19.0,0.0,1.0,44.268543,-89.616508
5374,Wyoming,US,2020-03-11T20:00:00,1.0,0.0,0.0,42.755966,-107.30248999999999
5375,,Vietnam,2020-03-11T20:00:00,47.0,0.0,16.0,14.0583,108.2772
5376,,Mongolia,2020-03-11T20:00:00,1.0,0.0,0.0,46.8625,103.8467
5377,,Jamaica,2020-03-11T20:00:00,8.0,0.0,0.0,18.1096,-77.2975
5378,,Afghanistan,2020-03-11T20:00:00,7.0,0.0,0.0,33.0,65.0
5379,,Monaco,2020-03-11T20:00:00,2.0,0.0,0.0,43.7333,7.4167
5380,,Liechtenstein,2020-03-11T20:00:00,1.0,0.0,0.0,47.14,9.55
5381,,Guyana,2020-03-11T20:00:00,1.0,1.0,0.0,5.0,-58.75
5382,,Taiwan*,2020-03-11T20:00:00,50.0,1.0,20.0,23.7,121.0
5383,Hubei,China,2020-03-14T10:13:09,67790.0,3075.0,52960.0,30.9756,112.2707
5384,,Italy,2020-03-14T20:13:16,21157.0,1441.0,1966.0,41.8719,12.5674
5385,,Iran,2020-03-14T11:33:06,12729.0,611.0,2959.0,32.4279,53.688
5386,,"Korea, South",2020-03-14T01:33:02,8086.0,72.0,510.0,35.9078,127.7669
5387,,Spain,2020-03-14T22:13:11,6391.0,195.0,517.0,40.4637,-3.7492
5388,,Germany,2020-03-14T22:13:11,4585.0,9.0,46.0,51.1657,10.4515
5389,France,France,2020-03-14T20:13:16,4469.0,91.0,12.0,46.2276,2.2137
5390,,Switzerland,2020-03-14T11:53:29,1359.0,13.0,4.0,46.8182,8.2275
5391,Guangdong,China,2020-03-14T01:13:11,1356.0,8.0,1299.0,23.3417,113.4244
5392,Henan,China,2020-03-14T09:53:08,1273.0,22.0,1250.0,33.882,113.614
5393,Zhejiang,China,2020-03-14T02:14:15,1227.0,1.0,1211.0,29.1832,120.0934
5394,United Kingdom,United Kingdom,2020-03-14T14:53:04,1140.0,21.0,18.0,55.3781,-3.436
5395,,Norway,2020-03-14T22:13:11,1090.0,3.0,1.0,60.472,8.4689
5396,Hunan,China,2020-03-14T08:33:03,1018.0,4.0,1014.0,27.6104,111.7088
5397,Anhui,China,2020-03-11T02:18:14,990.0,6.0,984.0,31.8257,117.2264
5398,,Sweden,2020-03-14T22:13:11,961.0,2.0,1.0,60.1282,18.6435
5399,,Netherlands,2020-03-14T22:13:11,959.0,12.0,2.0,52.1326,5.2913
5400,Jiangxi,China,2020-03-12T02:13:04,935.0,1.0,934.0,27.614,115.7221
5401,Denmark,Denmark,2020-03-14T22:13:32,827.0,1.0,1.0,56.2639,9.5018
5402,,Japan,2020-03-14T22:33:03,773.0,22.0,118.0,36.2048,138.2529
5403,Shandong,China,2020-03-14T04:33:02,760.0,7.0,741.0,36.3427,118.1498
5404,Diamond Princess,Cruise Ship,2020-03-13T14:13:25,696.0,7.0,325.0,35.4498,139.6649
5405,,Belgium,2020-03-14T11:53:29,689.0,4.0,1.0,50.5039,4.4699
5406,,Austria,2020-03-14T16:13:55,655.0,1.0,6.0,47.5162,14.5501
5407,Jiangsu,China,2020-03-13T11:09:03,631.0,0.0,630.0,32.9711,119.455
5408,Chongqing,China,2020-03-14T23:53:02,576.0,6.0,569.0,30.0572,107.874
5409,Washington,US,2020-03-14T22:13:19,572.0,37.0,1.0,47.4009,-121.4905
5410,Sichuan,China,2020-03-14T04:33:02,539.0,3.0,511.0,30.6171,102.7103
5411,New York,US,2020-03-14T22:13:32,525.0,2.0,0.0,42.1657,-74.9481
5412,Heilongjiang,China,2020-03-14T00:13:05,482.0,13.0,447.0,47.862,127.7615
5413,Beijing,China,2020-03-14T02:13:47,437.0,8.0,349.0,40.1824,116.4142
5414,Shanghai,China,2020-03-14T23:53:02,353.0,3.0,324.0,31.202,121.4491
5415,California,US,2020-03-14T22:13:32,340.0,5.0,6.0,36.1162,-119.6816
5416,,Qatar,2020-03-14T22:33:03,337.0,0.0,4.0,25.3548,51.1839
5417,Hebei,China,2020-03-13T11:09:03,318.0,6.0,310.0,38.0428,114.5149
5418,Fujian,China,2020-03-11T02:18:14,296.0,1.0,295.0,26.0789,117.9874
5419,Guangxi,China,2020-03-13T11:09:03,252.0,2.0,243.0,23.8298,108.7881
5420,Shaanxi,China,2020-03-12T01:33:02,245.0,2.0,232.0,35.1917,108.8701
5421,,Malaysia,2020-03-14T16:13:55,238.0,0.0,35.0,4.2105,101.9758
5422,,Greece,2020-03-14T22:33:03,228.0,3.0,8.0,39.0742,21.8243
5423,,Finland,2020-03-14T22:33:03,225.0,0.0,1.0,61.9241,25.7482
5424,,Singapore,2020-03-14T16:14:30,212.0,0.0,105.0,1.3521,103.8198
5425,,Bahrain,2020-03-14T11:53:29,210.0,0.0,44.0,26.0667,50.5577
5426,,Israel,2020-03-14T20:13:16,193.0,0.0,4.0,31.0461,34.8516
5427,,Czechia,2020-03-14T20:13:16,189.0,0.0,0.0,49.8175,15.473
5428,,Slovenia,2020-03-14T22:33:03,181.0,1.0,0.0,46.1512,14.9955
5429,Yunnan,China,2020-03-14T23:33:02,174.0,2.0,172.0,24.974,101.487
5430,,Portugal,2020-03-14T16:14:47,169.0,0.0,2.0,39.3999,-8.2245
5431,Hainan,China,2020-03-12T03:53:02,168.0,6.0,160.0,19.1959,109.7453
5432,,Iceland,2020-03-14T14:53:04,156.0,0.0,1.0,64.9631,-19.0208
5433,,Brazil,2020-03-13T22:21:58,151.0,0.0,0.0,-14.235,-51.9253
5434,Guizhou,China,2020-03-14T00:53:03,146.0,2.0,143.0,26.8154,106.8748
5435,Hong Kong,China,2020-03-14T12:53:06,140.0,4.0,78.0,22.3,114.2
5436,Massachusetts,US,2020-03-14T22:13:19,138.0,0.0,1.0,42.2302,-71.5301
5437,Tianjin,China,2020-03-12T01:53:03,136.0,3.0,132.0,39.3054,117.323
5438,Shanxi,China,2020-03-13T11:09:03,133.0,0.0,133.0,37.5777,112.2922
5439,Gansu,China,2020-03-14T03:13:08,129.0,2.0,89.0,36.0611,103.8343
5440,,Ireland,2020-03-14T20:13:16,129.0,2.0,0.0,53.1424,-7.6921
5441,Liaoning,China,2020-03-14T00:13:05,125.0,1.0,113.0,41.2956,122.6085
5442,,Romania,2020-03-14T22:33:03,123.0,0.0,9.0,45.9432,24.9668
5443,,Estonia,2020-03-14T20:33:03,115.0,0.0,0.0,58.5953,25.0136
5444,New South Wales,Australia,2020-03-14T13:33:04,112.0,2.0,4.0,-33.8688,151.2093
5445,,Philippines,2020-03-14T20:33:03,111.0,8.0,2.0,12.8797,121.774
5446,,Iraq,2020-03-14T22:33:03,110.0,10.0,26.0,33.2232,43.6793
5447,,Egypt,2020-03-14T22:33:03,109.0,2.0,27.0,26.8206,30.8025
